date,flour_type,required_bulk_tons
2025-02-11,Patent,56.37
2025-02-11,Superior,130.49
2025-02-11,Superior Brown,12.81
2025-02-12,Bakery,103.85
2025-02-12,Brown,31.39
2025-02-12,Patent,56.77
2025-02-12,Superior,133.69
2025-02-12,Superior Brown,12.35
2025-02-13,Bakery,102.12
2025-02-13,Brown,33.61
2025-02-13,Patent,55.98
2025-02-13,Superior,130.53
2025-02-13,Superior Brown,12.61
2025-02-14,Bakery,86.31
2025-02-14,Brown,30.880000000000003
2025-02-14,Patent,49.94
2025-02-14,Superior,124.3
2025-02-14,Superior Brown,10.81
2025-02-15,Bakery,91.07
2025-02-15,Brown,30.58
2025-02-15,Patent,45.03
2025-02-15,Superior,110.8
2025-02-15,Superior Brown,11.34
2025-02-16,Bakery,101.64
2025-02-16,Brown,29.78
2025-02-16,Patent,64.1
2025-02-16,Superior,129.74
2025-02-16,Superior Brown,13.32
2025-02-17,Bakery,105.82
2025-02-17,Brown,34.07
2025-02-17,Patent,64.75999999999999
2025-02-17,Superior,127.42
2025-02-17,Superior Brown,13.62
2025-02-18,Bakery,105.9
2025-02-18,Brown,35.28
2025-02-18,Patent,59.12
2025-02-18,Superior,135.42
2025-02-18,Superior Brown,12.99
2025-02-19,Bakery,99.71000000000001
2025-02-19,Brown,36.39
2025-02-19,Patent,56.459999999999994
2025-02-19,Superior,133.93
2025-02-19,Superior Brown,12.9
2025-02-20,Bakery,106.13
2025-02-20,Brown,36.44
2025-02-20,Patent,57.53
2025-02-20,Superior,135.28
2025-02-20,Superior Brown,12.25
2025-02-21,Bakery,90.09
2025-02-21,Brown,34.05
2025-02-21,Patent,49.239999999999995
2025-02-21,Superior,117.1
2025-02-21,Superior Brown,10.88
2025-02-22,Bakery,94.15
2025-02-22,Brown,29.740000000000002
2025-02-22,Patent,52.760000000000005
2025-02-22,Superior,126.22
2025-02-22,Superior Brown,10.85
2025-02-23,Bakery,101.3
2025-02-23,Brown,37.35
2025-02-23,Patent,56.66
2025-02-23,Superior,140.15
2025-02-23,Superior Brown,13.86
2025-02-24,Bakery,96.94
2025-02-24,Brown,33.43
2025-02-24,Patent,58.81
2025-02-24,Superior,126.86
2025-02-24,Superior Brown,15.28
2025-02-25,Bakery,104.73
2025-02-25,Brown,34.93
2025-02-25,Patent,55.71
2025-02-25,Superior,128.34
2025-02-25,Superior Brown,14.03
2025-02-26,Bakery,99.8
2025-02-26,Brown,36.32
2025-02-26,Patent,63.17
2025-02-26,Superior,137.07999999999998
2025-02-26,Superior Brown,12.02
2025-02-27,Bakery,108.56
2025-02-27,Brown,35.099999999999994
2025-02-27,Patent,60.28999999999999
2025-02-27,Superior,144.89
2025-02-27,Superior Brown,10.37
2025-02-28,Bakery,88.09
2025-02-28,Brown,33.82
2025-02-28,Patent,55.3
2025-02-28,Superior,122.32000000000001
2025-02-28,Superior Brown,12.68
2025-03-01,Bakery,212.52
2025-03-01,Brown,76.43
2025-03-01,Patent,128.23000000000002
2025-03-01,Superior,300.15999999999997
2025-03-01,Superior Brown,27.77
2025-03-02,Bakery,263.81
2025-03-02,Brown,85.99000000000001
2025-03-02,Patent,139.46
2025-03-02,Superior,358.52
2025-03-02,Superior Brown,30.95
2025-03-03,Bakery,257.31
2025-03-03,Brown,86.23
2025-03-03,Patent,147.60000000000002
2025-03-03,Superior,350.72
2025-03-03,Superior Brown,27.84
2025-03-04,Bakery,258.87
2025-03-04,Brown,91.21000000000001
2025-03-04,Patent,148.41
2025-03-04,Superior,341.25
2025-03-04,Superior Brown,30.67
2025-03-05,Bakery,249.69
2025-03-05,Brown,82.87
2025-03-05,Patent,153.71
2025-03-05,Superior,338.99
2025-03-05,Superior Brown,39.19
2025-03-06,Bakery,266.39
2025-03-06,Brown,83.44
2025-03-06,Patent,157.74
2025-03-06,Superior,361.43
2025-03-06,Superior Brown,34.92
2025-03-07,Bakery,231.59
2025-03-07,Brown,76.72999999999999
2025-03-07,Patent,124.63
2025-03-07,Superior,296.35
2025-03-07,Superior Brown,27.97
2025-03-08,Bakery,230.1
2025-03-08,Brown,85.76
2025-03-08,Patent,129.94
2025-03-08,Superior,320.71999999999997
2025-03-08,Superior Brown,27.73
2025-03-09,Bakery,270.78
2025-03-09,Brown,84.25
2025-03-09,Patent,155.55
2025-03-09,Superior,324.68
2025-03-09,Superior Brown,30.44
2025-03-10,Bakery,250.05
2025-03-10,Brown,84.46000000000001
2025-03-10,Patent,146.62
2025-03-10,Superior,336.78
2025-03-10,Superior Brown,39.54
2025-03-11,Bakery,258.51
2025-03-11,Brown,88.6
2025-03-11,Patent,136.96
2025-03-11,Superior,358.63
2025-03-11,Superior Brown,35.02
2025-03-12,Bakery,260.52
2025-03-12,Brown,87.15
2025-03-12,Patent,156.34
2025-03-12,Superior,336.61
2025-03-12,Superior Brown,31.63
2025-03-13,Bakery,246.68
2025-03-13,Brown,93.59
2025-03-13,Patent,138.66
2025-03-13,Superior,318.13
2025-03-13,Superior Brown,29.41
2025-03-14,Bakery,243.5
2025-03-14,Brown,78.46000000000001
2025-03-14,Patent,141.32
2025-03-14,Superior,330.84
2025-03-14,Superior Brown,29.53
2025-03-15,Bakery,234.82999999999998
2025-03-15,Brown,84.88
2025-03-15,Patent,136.47
2025-03-15,Superior,298.3
2025-03-15,Superior Brown,27.29
2025-03-16,Bakery,260.97999999999996
2025-03-16,Brown,90.0
2025-03-16,Patent,147.25
2025-03-16,Superior,336.56
2025-03-16,Superior Brown,32.44
2025-03-17,Bakery,253.62
2025-03-17,Brown,92.37
2025-03-17,Patent,151.88
2025-03-17,Superior,357.34999999999997
2025-03-17,Superior Brown,33.1
2025-03-18,Bakery,248.23000000000002
2025-03-18,Brown,87.35
2025-03-18,Patent,142.73
2025-03-18,Superior,330.3
2025-03-18,Superior Brown,36.26
2025-03-19,Bakery,277.86
2025-03-19,Brown,80.11000000000001
2025-03-19,Patent,141.87
2025-03-19,Superior,325.87
2025-03-19,Superior Brown,30.83
2025-03-20,Bakery,258.6
2025-03-20,Brown,92.21
2025-03-20,Patent,147.48000000000002
2025-03-20,Superior,337.59000000000003
2025-03-20,Superior Brown,35.81
2025-03-21,Bakery,218.18
2025-03-21,Brown,83.33000000000001
2025-03-21,Patent,136.93
2025-03-21,Superior,287.33
2025-03-21,Superior Brown,28.26
2025-03-22,Bakery,226.59
2025-03-22,Brown,84.94
2025-03-22,Patent,133.89
2025-03-22,Superior,322.84
2025-03-22,Superior Brown,30.78
2025-03-23,Bakery,252.7
2025-03-23,Brown,80.64
2025-03-23,Patent,163.2
2025-03-23,Superior,351.72
2025-03-23,Superior Brown,35.97
2025-03-24,Bakery,246.72
2025-03-24,Brown,78.73
2025-03-24,Patent,151.84
2025-03-24,Superior,348.18
2025-03-24,Superior Brown,32.71
2025-03-25,Bakery,272.59000000000003
2025-03-25,Brown,84.24
2025-03-25,Patent,142.95
2025-03-25,Superior,331.24
2025-03-25,Superior Brown,37.06
2025-03-26,Bakery,249.36
2025-03-26,Brown,96.91
2025-03-26,Patent,156.38
2025-03-26,Superior,347.38
2025-03-26,Superior Brown,30.69
2025-03-27,Bakery,274.74
2025-03-27,Brown,92.36000000000001
2025-03-27,Patent,139.62
2025-03-27,Superior,358.96
2025-03-27,Superior Brown,31.89
2025-03-28,Bakery,242.72000000000003
2025-03-28,Brown,84.71000000000001
2025-03-28,Patent,136.16
2025-03-28,Superior,304.14
2025-03-28,Superior Brown,29.98
2025-03-29,Bakery,231.35000000000002
2025-03-29,Brown,78.27000000000001
2025-03-29,Patent,139.24
2025-03-29,Superior,334.09000000000003
2025-03-29,Superior Brown,26.07
2025-03-30,Bakery,269.36
2025-03-30,Brown,84.48
2025-03-30,Patent,148.99
2025-03-30,Superior,341.55
2025-03-30,Superior Brown,36.17
2025-03-31,Bakery,113.22999999999999
2025-03-31,Brown,35.230000000000004
2025-03-31,Patent,60.379999999999995
2025-03-31,Superior,136.13
2025-03-31,Superior Brown,14.16
2025-04-01,Bakery,108.87
2025-04-01,Brown,33.56
2025-04-01,Patent,54.86
2025-04-01,Superior,148.60999999999999
2025-04-01,Superior Brown,13.32
2025-04-02,Bakery,106.94999999999999
2025-04-02,Brown,36.12
2025-04-02,Patent,64.97
2025-04-02,Superior,134.34
2025-04-02,Superior Brown,14.41
2025-04-03,Bakery,105.35000000000001
2025-04-03,Brown,34.17
2025-04-03,Patent,65.56
2025-04-03,Superior,136.05
2025-04-03,Superior Brown,15.41
2025-04-04,Bakery,98.95
2025-04-04,Brown,33.96
2025-04-04,Patent,53.36
2025-04-04,Superior,117.15
2025-04-04,Superior Brown,11.83
2025-04-05,Bakery,88.62
2025-04-05,Brown,35.14
2025-04-05,Patent,50.66
2025-04-05,Superior,122.09
2025-04-05,Superior Brown,12.58
2025-04-06,Bakery,111.32
2025-04-06,Brown,36.76
2025-04-06,Patent,57.010000000000005
2025-04-06,Superior,139.44
2025-04-06,Superior Brown,13.24
2025-04-07,Bakery,103.97
2025-04-07,Brown,36.81
2025-04-07,Patent,55.24
2025-04-07,Superior,142.33
2025-04-07,Superior Brown,14.68
2025-04-08,Bakery,111.58
2025-04-08,Brown,32.97
2025-04-08,Patent,59.46000000000001
2025-04-08,Superior,143.96
2025-04-08,Superior Brown,13.6
2025-04-09,Bakery,104.85
2025-04-09,Brown,34.31
2025-04-09,Patent,59.160000000000004
2025-04-09,Superior,136.43
2025-04-09,Superior Brown,12.53
2025-04-10,Bakery,107.32
2025-04-10,Brown,36.46
2025-04-10,Patent,60.739999999999995
2025-04-10,Superior,133.1
2025-04-10,Superior Brown,12.72
2025-04-11,Bakery,103.37
2025-04-11,Brown,35.230000000000004
2025-04-11,Patent,55.07
2025-04-11,Superior,119.75999999999999
2025-04-11,Superior Brown,10.39
2025-04-12,Bakery,102.24
2025-04-12,Brown,33.64
2025-04-12,Patent,57.68
2025-04-12,Superior,125.84
2025-04-12,Superior Brown,10.23
2025-04-13,Bakery,106.72
2025-04-13,Brown,35.29
2025-04-13,Patent,60.290000000000006
2025-04-13,Superior,142.07
2025-04-13,Superior Brown,12.4
2025-04-14,Bakery,106.25
2025-04-14,Brown,35.52
2025-04-14,Patent,60.22
2025-04-14,Superior,131.19
2025-04-14,Superior Brown,11.38
2025-04-15,Bakery,106.53999999999999
2025-04-15,Brown,34.4
2025-04-15,Patent,57.88
2025-04-15,Superior,137.59
2025-04-15,Superior Brown,11.34
2025-04-16,Bakery,111.02
2025-04-16,Brown,35.39
2025-04-16,Patent,60.4
2025-04-16,Superior,134.83
2025-04-16,Superior Brown,13.14
2025-04-17,Bakery,105.46000000000001
2025-04-17,Brown,36.0
2025-04-17,Patent,58.42
2025-04-17,Superior,143.47
2025-04-17,Superior Brown,13.51
2025-04-18,Bakery,93.09
2025-04-18,Brown,34.519999999999996
2025-04-18,Patent,60.86
2025-04-18,Superior,122.61
2025-04-18,Superior Brown,13.49
2025-04-19,Bakery,94.50999999999999
2025-04-19,Brown,34.46
2025-04-19,Patent,53.34
2025-04-19,Superior,128.24
2025-04-19,Superior Brown,13.58
2025-04-20,Bakery,101.16
2025-04-20,Brown,37.36
2025-04-20,Patent,56.31
2025-04-20,Superior,149.22
2025-04-20,Superior Brown,12.87
2025-04-21,Bakery,104.42
2025-04-21,Brown,33.44
2025-04-21,Patent,54.58
2025-04-21,Superior,139.61
2025-04-21,Superior Brown,13.88
2025-04-22,Bakery,106.11
2025-04-22,Brown,37.91
2025-04-22,Patent,64.16
2025-04-22,Superior,140.61
2025-04-22,Superior Brown,13.89
2025-04-23,Bakery,107.64
2025-04-23,Brown,35.42
2025-04-23,Patent,57.22
2025-04-23,Superior,133.04
2025-04-23,Superior Brown,12.14
2025-04-24,Bakery,108.9
2025-04-24,Brown,34.53
2025-04-24,Patent,58.11
2025-04-24,Superior,129.5
2025-04-24,Superior Brown,13.62
2025-04-25,Bakery,93.57
2025-04-25,Brown,32.480000000000004
2025-04-25,Patent,56.22
2025-04-25,Superior,133.04
2025-04-25,Superior Brown,12.04
2025-04-26,Bakery,94.36
2025-04-26,Brown,32.96
2025-04-26,Patent,50.46
2025-04-26,Superior,129.34
2025-04-26,Superior Brown,12.58
2025-04-27,Bakery,116.66
2025-04-27,Brown,36.24
2025-04-27,Patent,58.459999999999994
2025-04-27,Superior,133.22
2025-04-27,Superior Brown,14.51
2025-04-28,Bakery,105.28999999999999
2025-04-28,Brown,35.22
2025-04-28,Patent,63.05
2025-04-28,Superior,138.64
2025-04-28,Superior Brown,12.05
2025-04-29,Bakery,99.71
2025-04-29,Brown,37.230000000000004
2025-04-29,Patent,58.849999999999994
2025-04-29,Superior,140.15
2025-04-29,Superior Brown,12.1
2025-04-30,Bakery,104.61
2025-04-30,Brown,37.31999999999999
2025-04-30,Patent,59.120000000000005
2025-04-30,Superior,132.34
2025-04-30,Superior Brown,11.39
2025-05-01,Bakery,107.12
2025-05-01,Brown,37.35
2025-05-01,Patent,63.79
2025-05-01,Superior,128.47
2025-05-01,Superior Brown,14.04
2025-05-02,Bakery,95.19
2025-05-02,Brown,28.82
2025-05-02,Patent,54.44
2025-05-02,Superior,119.2
2025-05-02,Superior Brown,11.33
2025-05-03,Bakery,91.87
2025-05-03,Brown,31.04
2025-05-03,Patent,50.39
2025-05-03,Superior,118.95
2025-05-03,Superior Brown,13.42
2025-05-04,Bakery,107.57
2025-05-04,Brown,35.31
2025-05-04,Patent,62.91
2025-05-04,Superior,127.22999999999999
2025-05-04,Superior Brown,14.76
2025-05-05,Bakery,104.57
2025-05-05,Brown,38.739999999999995
2025-05-05,Patent,59.36
2025-05-05,Superior,135.59
2025-05-05,Superior Brown,16.03
2025-05-06,Bakery,106.07
2025-05-06,Brown,36.31
2025-05-06,Patent,58.760000000000005
2025-05-06,Superior,127.27
2025-05-06,Superior Brown,13.02
2025-05-07,Bakery,93.47
2025-05-07,Brown,34.370000000000005
2025-05-07,Patent,63.3
2025-05-07,Superior,135.95
2025-05-07,Superior Brown,14.08
2025-05-08,Bakery,106.29
2025-05-08,Brown,34.2
2025-05-08,Patent,58.25
2025-05-08,Superior,130.21
2025-05-08,Superior Brown,15.19
2025-05-09,Bakery,92.1
2025-05-09,Brown,30.560000000000002
2025-05-09,Patent,58.72
2025-05-09,Superior,124.18
2025-05-09,Superior Brown,10.32
2025-05-10,Bakery,98.95
2025-05-10,Brown,29.47
2025-05-10,Patent,55.7
2025-05-10,Superior,122.66
2025-05-10,Superior Brown,11.35
2025-05-11,Bakery,99.87
2025-05-11,Brown,33.129999999999995
2025-05-11,Patent,55.55
2025-05-11,Superior,134.83
2025-05-11,Superior Brown,12.69
2025-05-12,Bakery,96.63
2025-05-12,Brown,36.480000000000004
2025-05-12,Patent,58.489999999999995
2025-05-12,Superior,126.09
2025-05-12,Superior Brown,12.17
2025-05-13,Bakery,103.72
2025-05-13,Brown,34.730000000000004
2025-05-13,Patent,59.34
2025-05-13,Superior,133.64
2025-05-13,Superior Brown,13.84
2025-05-14,Bakery,105.22
2025-05-14,Brown,34.230000000000004
2025-05-14,Patent,54.34
2025-05-14,Superior,142.62
2025-05-14,Superior Brown,12.35
2025-05-15,Bakery,93.79
2025-05-15,Brown,34.129999999999995
2025-05-15,Patent,62.53
2025-05-15,Superior,135.78
2025-05-15,Superior Brown,12.49
2025-05-16,Bakery,94.78
2025-05-16,Brown,35.239999999999995
2025-05-16,Patent,47.94
2025-05-16,Superior,120.39
2025-05-16,Superior Brown,10.8
2025-05-17,Bakery,88.95
2025-05-17,Brown,30.55
2025-05-17,Patent,55.230000000000004
2025-05-17,Superior,111.49
2025-05-17,Superior Brown,10.42
2025-05-18,Bakery,91.95
2025-05-18,Brown,33.91
2025-05-18,Patent,58.17
2025-05-18,Superior,135.95000000000002
2025-05-18,Superior Brown,12.43
2025-05-19,Bakery,110.2
2025-05-19,Brown,38.86
2025-05-19,Patent,64.89
2025-05-19,Superior,128.25
2025-05-19,Superior Brown,10.66
2025-05-20,Bakery,109.42
2025-05-20,Brown,33.51
2025-05-20,Patent,57.47
2025-05-20,Superior,131.25
2025-05-20,Superior Brown,14.36
2025-05-21,Bakery,111.72999999999999
2025-05-21,Brown,36.72
2025-05-21,Patent,56.54
2025-05-21,Superior,133.68
2025-05-21,Superior Brown,14.37
2025-05-22,Bakery,103.57
2025-05-22,Brown,32.93
2025-05-22,Patent,61.03
2025-05-22,Superior,130.88
2025-05-22,Superior Brown,14.18
2025-05-23,Bakery,93.77
2025-05-23,Brown,30.68
2025-05-23,Patent,48.61
2025-05-23,Superior,123.25
2025-05-23,Superior Brown,12.68
2025-05-24,Bakery,97.74
2025-05-24,Brown,29.66
2025-05-24,Patent,55.36
2025-05-24,Superior,118.31
2025-05-24,Superior Brown,11.33
2025-05-25,Bakery,104.21
2025-05-25,Brown,32.03
2025-05-25,Patent,53.86
2025-05-25,Superior,123.41
2025-05-25,Superior Brown,12.31
2025-05-26,Bakery,99.17
2025-05-26,Brown,33.980000000000004
2025-05-26,Patent,60.91
2025-05-26,Superior,129.75
2025-05-26,Superior Brown,12.6
2025-05-27,Bakery,103.23
2025-05-27,Brown,35.2
2025-05-27,Patent,59.18
2025-05-27,Superior,131.15
2025-05-27,Superior Brown,13.31
2025-05-28,Bakery,103.81
2025-05-28,Brown,35.76
2025-05-28,Patent,50.22
2025-05-28,Superior,128.42
2025-05-28,Superior Brown,11.64
2025-05-29,Bakery,100.61999999999999
2025-05-29,Brown,30.799999999999997
2025-05-29,Patent,53.83
2025-05-29,Superior,120.99000000000001
2025-05-29,Superior Brown,13.11
2025-05-30,Bakery,93.05
2025-05-30,Brown,31.97
2025-05-30,Patent,50.13
2025-05-30,Superior,113.03
2025-05-30,Superior Brown,12.02
2025-05-31,Bakery,89.07
2025-05-31,Brown,29.75
2025-05-31,Patent,56.61
2025-05-31,Superior,107.91
2025-05-31,Superior Brown,12.67
2025-06-01,Bakery,170.23
2025-06-01,Brown,62.79
2025-06-01,Patent,109.9
2025-06-01,Superior,237.65
2025-06-01,Superior Brown,20.93
2025-06-02,Bakery,177.39
2025-06-02,Brown,60.75
2025-06-02,Patent,106.96000000000001
2025-06-02,Superior,243.18
2025-06-02,Superior Brown,21.34
2025-06-03,Bakery,190.61
2025-06-03,Brown,56.54
2025-06-03,Patent,113.66
2025-06-03,Superior,227.08
2025-06-03,Superior Brown,21.93
2025-06-04,Bakery,182.02
2025-06-04,Brown,60.27
2025-06-04,Patent,102.16
2025-06-04,Superior,227.4
2025-06-04,Superior Brown,24.99
2025-06-05,Bakery,182.82
2025-06-05,Brown,60.74
2025-06-05,Patent,101.92000000000002
2025-06-05,Superior,243.99
2025-06-05,Superior Brown,22.05
2025-06-06,Bakery,159.11
2025-06-06,Brown,54.650000000000006
2025-06-06,Patent,92.75
2025-06-06,Superior,198.7
2025-06-06,Superior Brown,18.63
2025-06-07,Bakery,149.07
2025-06-07,Brown,57.870000000000005
2025-06-07,Patent,83.17
2025-06-07,Superior,197.81
2025-06-07,Superior Brown,17.95
2025-06-08,Bakery,180.71
2025-06-08,Brown,56.93
2025-06-08,Patent,91.57
2025-06-08,Superior,234.81
2025-06-08,Superior Brown,19.74
2025-06-09,Bakery,170.37
2025-06-09,Brown,58.88
2025-06-09,Patent,114.2
2025-06-09,Superior,226.55
2025-06-09,Superior Brown,22.36
2025-06-10,Bakery,164.81
2025-06-10,Brown,61.05
2025-06-10,Patent,107.21000000000001
2025-06-10,Superior,240.39
2025-06-10,Superior Brown,21.4
2025-06-11,Bakery,186.71
2025-06-11,Brown,61.25
2025-06-11,Patent,94.66999999999999
2025-06-11,Superior,230.0
2025-06-11,Superior Brown,25.68
2025-06-12,Bakery,172.37
2025-06-12,Brown,55.89
2025-06-12,Patent,103.95
2025-06-12,Superior,227.73
2025-06-12,Superior Brown,21.95
2025-06-13,Bakery,160.21
2025-06-13,Brown,50.24
2025-06-13,Patent,99.35
2025-06-13,Superior,199.5
2025-06-13,Superior Brown,18.57
2025-06-14,Bakery,153.01
2025-06-14,Brown,56.760000000000005
2025-06-14,Patent,94.69
2025-06-14,Superior,203.0
2025-06-14,Superior Brown,15.21
2025-06-15,Bakery,170.76999999999998
2025-06-15,Brown,57.900000000000006
2025-06-15,Patent,106.77
2025-06-15,Superior,239.31
2025-06-15,Superior Brown,21.71
2025-06-16,Bakery,177.0
2025-06-16,Brown,52.4
2025-06-16,Patent,112.6
2025-06-16,Superior,236.93
2025-06-16,Superior Brown,19.74
2025-06-17,Bakery,161.98
2025-06-17,Brown,62.17
2025-06-17,Patent,92.85
2025-06-17,Superior,206.23000000000002
2025-06-17,Superior Brown,19.7
2025-06-18,Bakery,181.34
2025-06-18,Brown,61.47
2025-06-18,Patent,101.25999999999999
2025-06-18,Superior,225.36
2025-06-18,Superior Brown,22.22
2025-06-19,Bakery,160.28
2025-06-19,Brown,57.56999999999999
2025-06-19,Patent,93.81
2025-06-19,Superior,227.2
2025-06-19,Superior Brown,22.57
2025-06-20,Bakery,164.03
2025-06-20,Brown,50.1
2025-06-20,Patent,88.85
2025-06-20,Superior,189.1
2025-06-20,Superior Brown,19.58
2025-06-21,Bakery,149.56
2025-06-21,Brown,47.47
2025-06-21,Patent,96.9
2025-06-21,Superior,189.54999999999998
2025-06-21,Superior Brown,21.36
2025-06-22,Bakery,182.39
2025-06-22,Brown,55.32
2025-06-22,Patent,89.59
2025-06-22,Superior,230.0
2025-06-22,Superior Brown,21.47
2025-06-23,Bakery,183.51999999999998
2025-06-23,Brown,57.09
2025-06-23,Patent,107.73
2025-06-23,Superior,211.81
2025-06-23,Superior Brown,22.32
2025-06-24,Bakery,170.09
2025-06-24,Brown,57.39
2025-06-24,Patent,99.93
2025-06-24,Superior,215.69
2025-06-24,Superior Brown,20.68
2025-06-25,Bakery,178.10999999999999
2025-06-25,Brown,60.36
2025-06-25,Patent,93.24000000000001
2025-06-25,Superior,214.34
2025-06-25,Superior Brown,20.22
2025-06-26,Bakery,176.96
2025-06-26,Brown,59.65
2025-06-26,Patent,104.55000000000001
2025-06-26,Superior,218.4
2025-06-26,Superior Brown,20.3
2025-06-27,Bakery,158.62
2025-06-27,Brown,54.31
2025-06-27,Patent,94.3
2025-06-27,Superior,199.45
2025-06-27,Superior Brown,19.05
2025-06-28,Bakery,146.07999999999998
2025-06-28,Brown,52.42
2025-06-28,Patent,93.15
2025-06-28,Superior,181.65
2025-06-28,Superior Brown,23.21
2025-06-29,Bakery,166.36
2025-06-29,Brown,57.8
2025-06-29,Patent,105.4
2025-06-29,Superior,222.3
2025-06-29,Superior Brown,20.51
2025-06-30,Bakery,187.73999999999998
2025-06-30,Brown,53.06
2025-06-30,Patent,96.80000000000001
2025-06-30,Superior,227.86
2025-06-30,Superior Brown,21.87
2025-07-01,Bakery,88.79
2025-07-01,Brown,28.18
2025-07-01,Patent,51.62
2025-07-01,Superior,122.07
2025-07-01,Superior Brown,10.69
2025-07-02,Bakery,88.98
2025-07-02,Brown,33.72
2025-07-02,Patent,59.7
2025-07-02,Superior,116.50999999999999
2025-07-02,Superior Brown,12.38
2025-07-03,Bakery,91.43
2025-07-03,Brown,30.56
2025-07-03,Patent,53.1
2025-07-03,Superior,120.93
2025-07-03,Superior Brown,11.59
2025-07-04,Bakery,79.89
2025-07-04,Brown,30.619999999999997
2025-07-04,Patent,46.269999999999996
2025-07-04,Superior,100.56
2025-07-04,Superior Brown,9.88
2025-07-05,Bakery,81.26
2025-07-05,Brown,27.25
2025-07-05,Patent,45.47
2025-07-05,Superior,106.89
2025-07-05,Superior Brown,10.74
2025-07-06,Bakery,91.03
2025-07-06,Brown,33.8
2025-07-06,Patent,54.5
2025-07-06,Superior,119.05
2025-07-06,Superior Brown,11.29
2025-07-07,Bakery,97.6
2025-07-07,Brown,27.5
2025-07-07,Patent,56.010000000000005
2025-07-07,Superior,121.28999999999999
2025-07-07,Superior Brown,9.75
2025-07-08,Bakery,91.97
2025-07-08,Brown,29.34
2025-07-08,Patent,48.68
2025-07-08,Superior,116.81
2025-07-08,Superior Brown,12.16
2025-07-09,Bakery,90.03
2025-07-09,Brown,29.79
2025-07-09,Patent,51.230000000000004
2025-07-09,Superior,118.63
2025-07-09,Superior Brown,10.95
2025-07-10,Bakery,91.91
2025-07-10,Brown,26.18
2025-07-10,Patent,49.47
2025-07-10,Superior,115.07
2025-07-10,Superior Brown,11.49
2025-07-11,Bakery,85.35
2025-07-11,Brown,25.16
2025-07-11,Patent,46.129999999999995
2025-07-11,Superior,107.19999999999999
2025-07-11,Superior Brown,8.4
2025-07-12,Bakery,74.92
2025-07-12,Brown,25.9
2025-07-12,Patent,50.08
2025-07-12,Superior,106.78999999999999
2025-07-12,Superior Brown,10.15
2025-07-13,Bakery,84.19
2025-07-13,Brown,31.25
2025-07-13,Patent,53.480000000000004
2025-07-13,Superior,116.5
2025-07-13,Superior Brown,11.97
2025-07-14,Bakery,83.7
2025-07-14,Brown,29.47
2025-07-14,Patent,49.269999999999996
