kpi_name,period,value,delta,driver,status,scenario_id
total_wheat_requirement_tons,2027-01,2730137.57,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2027-01,1006.4517,0.0,Market,neutral,base
mill_utilization_pct,2027-02,65.2591,0.0,Utilization,positive,base
overload_hours,2027-02,0.0,0.0,Capacity,positive,base
recipe_switch_count,2027-02,179.0,0.0,Scheduling,neutral,base
avg_run_length_days,2027-02,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2027-02,32.6,0.0,Risk model,positive,base
total_wheat_requirement_tons,2027-02,113894.06,0.0,Procurement,neutral,base
yield_variability_index,2027-02,0.11,0.0,Quality,neutral,base
import_dependency_pct,2027-02,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2027-02,39.5,0.0,Geopolitics,negative,base
waste_rate_vs_target,2027-02,-0.52,0.0,Gap to target,positive,base
energy_per_ton,2027-02,69.2357,0.0,Efficiency,neutral,base
water_per_ton,2027-02,0.7961,0.0,Conservation,neutral,base
waste_impact_pct,2027-02,1.9814,0.0,Waste,positive,base
avg_wheat_cost_sar,2027-02,1064.0359,0.0,Market,neutral,base
vision_2030_compliance,2027-02,85.5,0.0,Composite,positive,base
wheat_cost_index,2027-02,989.0086,0.0,Raw material,neutral,base
slack_shortfall_hours,2027-02,571.14,0.0,Capacity balance,positive,base
avg_changeovers,2027-02,104.0,0.0,Recipe switches,neutral,base
total_demand_tons,2027-02,1025684.8233,-62.431,SKU forecast,negative,base
recipe_time_utilization_pct,2027-02,65.2591,0.7485,Time constraint,positive,base
capacity_violations_count,2027-02,0.0,0.0,Overload,positive,base
waste_rate_pct,2027-02,1.9814,0.0102,Recipe mix,positive,base
vision_2030_index,2027-02,85.5,0.0,Sustainability,positive,base
avg_cost_per_ton,2027-02,1064.0359,1064.0359,Wheat price,neutral,base
bulk_flour_required_tons,2027-02,1025684.8233,0.0,Flour demand,neutral,base
total_recipe_hours,2027-02,26011.29,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2027-02,83.8608,0.0,Model accuracy,positive,base
seasonality_index,2027-02,1.1733,0.0,Calendar,neutral,base
planned_recipe_hours,2027-02,1072.86,0.0,Schedule,neutral,base
available_mill_hours,2027-02,1644.0,0.0,Capacity,neutral,base
total_sku_forecast_units,2027-02,61992926.0,0.0,Forecast,neutral,base
total_wheat_requirement_tons,2027-03,161840.78,0.0,Procurement,neutral,base
overload_hours,2027-03,0.0,0.0,Capacity,positive,base
recipe_switch_count,2027-03,201.0,0.0,Scheduling,neutral,base
avg_run_length_days,2027-03,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2027-03,33.0,0.0,Risk model,positive,base
avg_wheat_cost_sar,2027-03,1039.4298,0.0,Market,neutral,base
mill_utilization_pct,2027-03,65.9289,0.0,Utilization,positive,base
high_risk_supply_pct,2027-03,39.9,0.0,Geopolitics,negative,base
yield_variability_index,2027-03,0.106,0.0,Quality,neutral,base
waste_rate_vs_target,2027-03,-0.19,0.0,Gap to target,positive,base
energy_per_ton,2027-03,70.5186,0.0,Efficiency,neutral,base
water_per_ton,2027-03,0.7821,0.0,Conservation,neutral,base
vision_2030_compliance,2027-03,85.5,0.0,Composite,positive,base
import_dependency_pct,2027-03,100.0,0.0,Supply chain,negative,base
waste_impact_pct,2027-03,2.31,0.0,Waste,positive,base
wheat_cost_index,2027-03,990.2995,0.0,Raw material,neutral,base
avg_changeovers,2027-03,116.0,0.0,Recipe switches,neutral,base
recipe_time_utilization_pct,2027-03,65.9289,0.6698,Time constraint,positive,base
capacity_violations_count,2027-03,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2027-03,1039.4298,-24.6061,Wheat price,neutral,base
waste_rate_pct,2027-03,2.31,0.3286,Recipe mix,positive,base
vision_2030_index,2027-03,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2027-03,9777260.0,0.0,Forecast,neutral,base
total_demand_tons,2027-03,161840.82,-84.2212,SKU forecast,negative,base
total_recipe_hours,2027-03,4108.58,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2027-03,75.0,0.0,Model accuracy,negative,base
seasonality_index,2027-03,1.1735,0.0,Calendar,neutral,base
planned_recipe_hours,2027-03,1223.64,0.0,Schedule,neutral,base
available_mill_hours,2027-03,1856.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2027-03,632.36,0.0,Capacity balance,positive,base
bulk_flour_required_tons,2027-03,161840.82,0.0,Flour demand,neutral,base
mill_utilization_pct,2027-04,63.9682,0.0,Utilization,positive,base
overload_hours,2027-04,0.0,0.0,Capacity,positive,base
recipe_switch_count,2027-04,187.0,0.0,Scheduling,neutral,base
avg_run_length_days,2027-04,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2027-04,32.0,0.0,Risk model,positive,base
total_wheat_requirement_tons,2027-04,143956.52,0.0,Procurement,neutral,base
yield_variability_index,2027-04,0.096,0.0,Quality,neutral,base
import_dependency_pct,2027-04,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2027-04,40.1,0.0,Geopolitics,negative,base
waste_rate_vs_target,2027-04,-0.47,0.0,Gap to target,positive,base
energy_per_ton,2027-04,68.739,0.0,Efficiency,neutral,base
water_per_ton,2027-04,0.7684,0.0,Conservation,neutral,base
waste_impact_pct,2027-04,2.028,0.0,Waste,positive,base
avg_wheat_cost_sar,2027-04,1028.4313,0.0,Market,neutral,base
wheat_cost_index,2027-04,990.9019,0.0,Raw material,neutral,base
vision_2030_compliance,2027-04,85.5,0.0,Composite,positive,base
slack_shortfall_hours,2027-04,612.0,0.0,Capacity balance,positive,base
total_demand_tons,2027-04,143956.65,-11.0505,SKU forecast,negative,base
recipe_time_utilization_pct,2027-04,63.9682,-1.9607,Time constraint,positive,base
capacity_violations_count,2027-04,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2027-04,1028.4313,-10.9985,Wheat price,neutral,base
waste_rate_pct,2027-04,2.028,-0.282,Recipe mix,positive,base
vision_2030_index,2027-04,85.5,0.0,Sustainability,positive,base
avg_changeovers,2027-04,112.0,0.0,Recipe switches,neutral,base
bulk_flour_required_tons,2027-04,143956.65,0.0,Flour demand,neutral,base
total_recipe_hours,2027-04,3660.46,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2027-04,75.0,0.0,Model accuracy,negative,base
seasonality_index,2027-04,1.077,0.0,Calendar,neutral,base
planned_recipe_hours,2027-04,1086.5,0.0,Schedule,neutral,base
available_mill_hours,2027-04,1698.5,0.0,Capacity,neutral,base
total_sku_forecast_units,2027-04,8696843.0,0.0,Forecast,neutral,base
mill_utilization_pct,2027-05,64.9612,0.0,Utilization,positive,base
overload_hours,2027-05,0.0,0.0,Capacity,positive,base
recipe_switch_count,2027-05,195.0,0.0,Scheduling,neutral,base
avg_run_length_days,2027-05,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2027-05,32.5,0.0,Risk model,positive,base
total_wheat_requirement_tons,2027-05,181975.26,0.0,Procurement,neutral,base
yield_variability_index,2027-05,0.073,0.0,Quality,neutral,base
import_dependency_pct,2027-05,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2027-05,40.2,0.0,Geopolitics,negative,base
waste_rate_vs_target,2027-05,-0.48,0.0,Gap to target,positive,base
energy_per_ton,2027-05,68.7978,0.0,Efficiency,neutral,base
water_per_ton,2027-05,0.792,0.0,Conservation,neutral,base
waste_impact_pct,2027-05,2.0233,0.0,Waste,positive,base
avg_wheat_cost_sar,2027-05,1044.7108,0.0,Market,neutral,base
vision_2030_compliance,2027-05,85.5,0.0,Composite,positive,base
wheat_cost_index,2027-05,990.5787,0.0,Raw material,neutral,base
slack_shortfall_hours,2027-05,632.1,0.0,Capacity balance,positive,base
avg_changeovers,2027-05,114.0,0.0,Recipe switches,neutral,base
total_demand_tons,2027-05,181975.26,26.4098,SKU forecast,positive,base
recipe_time_utilization_pct,2027-05,64.9612,0.993,Time constraint,positive,base
capacity_violations_count,2027-05,0.0,0.0,Overload,positive,base
waste_rate_pct,2027-05,2.0233,-0.0047,Recipe mix,positive,base
vision_2030_index,2027-05,85.5,0.0,Sustainability,positive,base
avg_cost_per_ton,2027-05,1044.7108,16.2795,Wheat price,neutral,base
bulk_flour_required_tons,2027-05,181975.26,0.0,Flour demand,neutral,base
total_recipe_hours,2027-05,4631.04,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2027-05,75.0,0.0,Model accuracy,negative,base
seasonality_index,2027-05,1.321,0.0,Calendar,neutral,base
planned_recipe_hours,2027-05,1171.9,0.0,Schedule,neutral,base
available_mill_hours,2027-05,1804.0,0.0,Capacity,neutral,base
total_sku_forecast_units,2027-05,10993669.0,0.0,Forecast,neutral,base
downtime_risk_score,2027-06,32.3,0.0,Risk model,positive,base
mill_utilization_pct,2027-06,64.5012,0.0,Utilization,positive,base
overload_hours,2027-06,0.0,0.0,Capacity,positive,base
recipe_switch_count,2027-06,190.0,0.0,Scheduling,neutral,base
avg_run_length_days,2027-06,0.2,0.0,Continuity,neutral,base
total_wheat_requirement_tons,2027-06,137057.72,0.0,Procurement,neutral,base
waste_impact_pct,2027-06,2.18,0.0,Waste,positive,base
import_dependency_pct,2027-06,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2027-06,40.1,0.0,Geopolitics,negative,base
yield_variability_index,2027-06,0.086,0.0,Quality,neutral,base
waste_rate_vs_target,2027-06,-0.32,0.0,Gap to target,positive,base
energy_per_ton,2027-06,68.8264,0.0,Efficiency,neutral,base
water_per_ton,2027-06,0.7799,0.0,Conservation,neutral,base
vision_2030_compliance,2027-06,85.5,0.0,Composite,positive,base
wheat_cost_index,2027-06,990.9019,0.0,Raw material,neutral,base
avg_wheat_cost_sar,2027-06,1008.6402,0.0,Market,neutral,base
slack_shortfall_hours,2027-06,612.0,0.0,Capacity balance,positive,base
total_demand_tons,2027-06,137057.69,-24.6833,SKU forecast,negative,base
recipe_time_utilization_pct,2027-06,64.5012,-0.46,Time constraint,positive,base
capacity_violations_count,2027-06,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2027-06,1008.6402,-36.0706,Wheat price,neutral,base
waste_rate_pct,2027-06,2.18,0.1567,Recipe mix,positive,base
vision_2030_index,2027-06,85.5,0.0,Sustainability,positive,base
avg_changeovers,2027-06,113.0,0.0,Recipe switches,neutral,base
bulk_flour_required_tons,2027-06,137057.69,0.0,Flour demand,neutral,base
total_recipe_hours,2027-06,3485.08,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2027-06,75.0,0.0,Model accuracy,negative,base
seasonality_index,2027-06,1.0217,0.0,Calendar,neutral,base
planned_recipe_hours,2027-06,1112.0,0.0,Schedule,neutral,base
available_mill_hours,2027-06,1724.0,0.0,Capacity,neutral,base
total_sku_forecast_units,2027-06,8280046.0,0.0,Forecast,neutral,base
mill_utilization_pct,2027-07,64.6012,0.0,Utilization,positive,base
overload_hours,2027-07,0.0,0.0,Capacity,positive,base
recipe_switch_count,2027-07,197.0,0.0,Scheduling,neutral,base
avg_run_length_days,2027-07,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2027-07,32.3,0.0,Risk model,positive,base
total_wheat_requirement_tons,2027-07,135909.5,0.0,Procurement,neutral,base
yield_variability_index,2027-07,0.081,0.0,Quality,neutral,base
import_dependency_pct,2027-07,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2027-07,40.1,0.0,Geopolitics,negative,base
waste_rate_vs_target,2027-07,-0.4,0.0,Gap to target,positive,base
energy_per_ton,2027-07,69.2836,0.0,Efficiency,neutral,base
water_per_ton,2027-07,0.7732,0.0,Conservation,neutral,base
waste_impact_pct,2027-07,2.0964,0.0,Waste,positive,base
avg_wheat_cost_sar,2027-07,992.4911,0.0,Market,neutral,base
wheat_cost_index,2027-07,990.9018,0.0,Raw material,neutral,base
vision_2030_compliance,2027-07,85.5,0.0,Composite,positive,base
slack_shortfall_hours,2027-07,632.4,0.0,Capacity balance,positive,base
total_demand_tons,2027-07,135909.42,-0.8378,SKU forecast,negative,base
recipe_time_utilization_pct,2027-07,64.6012,0.1,Time constraint,positive,base
capacity_violations_count,2027-07,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2027-07,992.4911,-16.149,Wheat price,neutral,base
waste_rate_pct,2027-07,2.0964,-0.0836,Recipe mix,positive,base
vision_2030_index,2027-07,85.5,0.0,Sustainability,positive,base
avg_changeovers,2027-07,115.0,0.0,Recipe switches,neutral,base
bulk_flour_required_tons,2027-07,135909.42,0.0,Flour demand,neutral,base
total_recipe_hours,2027-07,3455.79,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2027-07,75.0,0.0,Model accuracy,negative,base
seasonality_index,2027-07,0.9803,0.0,Calendar,neutral,base
planned_recipe_hours,2027-07,1154.1,0.0,Schedule,neutral,base
available_mill_hours,2027-07,1786.5,0.0,Capacity,neutral,base
total_sku_forecast_units,2027-07,8210667.0,0.0,Forecast,neutral,base
mill_utilization_pct,2027-08,65.2145,0.0,Utilization,positive,base
overload_hours,2027-08,0.0,0.0,Capacity,positive,base
recipe_switch_count,2027-08,196.0,0.0,Scheduling,neutral,base
avg_run_length_days,2027-08,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2027-08,32.6,0.0,Risk model,positive,base
total_wheat_requirement_tons,2027-08,131119.21,0.0,Procurement,neutral,base
yield_variability_index,2027-08,0.074,0.0,Quality,neutral,base
import_dependency_pct,2027-08,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2027-08,40.1,0.0,Geopolitics,negative,base
waste_rate_vs_target,2027-08,-0.57,0.0,Gap to target,positive,base
energy_per_ton,2027-08,70.18,0.0,Efficiency,neutral,base
water_per_ton,2027-08,0.7846,0.0,Conservation,neutral,base
waste_impact_pct,2027-08,1.9275,0.0,Waste,positive,base
avg_wheat_cost_sar,2027-08,979.2539,0.0,Market,neutral,base
vision_2030_compliance,2027-08,85.5,0.0,Composite,positive,base
wheat_cost_index,2027-08,990.9018,0.0,Raw material,neutral,base
slack_shortfall_hours,2027-08,632.4,0.0,Capacity balance,positive,base
avg_changeovers,2027-08,114.0,0.0,Recipe switches,neutral,base
total_demand_tons,2027-08,131119.17,-3.5246,SKU forecast,negative,base
recipe_time_utilization_pct,2027-08,65.2145,0.6133,Time constraint,positive,base
capacity_violations_count,2027-08,0.0,0.0,Overload,positive,base
waste_rate_pct,2027-08,1.9275,-0.1689,Recipe mix,positive,base
vision_2030_index,2027-08,85.5,0.0,Sustainability,positive,base
avg_cost_per_ton,2027-08,979.2539,-13.2373,Wheat price,neutral,base
bulk_flour_required_tons,2027-08,131119.17,0.0,Flour demand,neutral,base
total_recipe_hours,2027-08,3333.99,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2027-08,75.0,0.0,Model accuracy,negative,base
seasonality_index,2027-08,0.9442,0.0,Calendar,neutral,base
planned_recipe_hours,2027-08,1185.6,0.0,Schedule,neutral,base
available_mill_hours,2027-08,1818.0,0.0,Capacity,neutral,base
total_sku_forecast_units,2027-08,7921292.0,0.0,Forecast,neutral,base
downtime_risk_score,2027-09,32.0,0.0,Risk model,positive,base
mill_utilization_pct,2027-09,64.0845,0.0,Utilization,positive,base
overload_hours,2027-09,0.0,0.0,Capacity,positive,base
recipe_switch_count,2027-09,184.0,0.0,Scheduling,neutral,base
avg_run_length_days,2027-09,0.2,0.0,Continuity,neutral,base
total_wheat_requirement_tons,2027-09,124576.71,0.0,Procurement,neutral,base
waste_impact_pct,2027-09,2.2244,0.0,Waste,positive,base
import_dependency_pct,2027-09,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2027-09,40.1,0.0,Geopolitics,negative,base
yield_variability_index,2027-09,0.109,0.0,Quality,neutral,base
waste_rate_vs_target,2027-09,-0.28,0.0,Gap to target,positive,base
energy_per_ton,2027-09,68.2422,0.0,Efficiency,neutral,base
water_per_ton,2027-09,0.7858,0.0,Conservation,neutral,base
vision_2030_compliance,2027-09,85.5,0.0,Composite,positive,base
wheat_cost_index,2027-09,990.9017,0.0,Raw material,neutral,base
avg_wheat_cost_sar,2027-09,972.687,0.0,Market,neutral,base
slack_shortfall_hours,2027-09,612.0,0.0,Capacity balance,positive,base
total_demand_tons,2027-09,124576.69,-4.9897,SKU forecast,negative,base
recipe_time_utilization_pct,2027-09,64.0845,-1.13,Time constraint,positive,base
capacity_violations_count,2027-09,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2027-09,972.687,-6.5669,Wheat price,neutral,base
waste_rate_pct,2027-09,2.2244,0.2969,Recipe mix,positive,base
vision_2030_index,2027-09,85.5,0.0,Sustainability,positive,base
avg_changeovers,2027-09,108.0,0.0,Recipe switches,neutral,base
bulk_flour_required_tons,2027-09,124576.69,0.0,Flour demand,neutral,base
total_recipe_hours,2027-09,3167.61,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2027-09,75.0,0.0,Model accuracy,negative,base
seasonality_index,2027-09,0.9233,0.0,Calendar,neutral,base
planned_recipe_hours,2027-09,1092.0,0.0,Schedule,neutral,base
available_mill_hours,2027-09,1704.0,0.0,Capacity,neutral,base
total_sku_forecast_units,2027-09,7526056.0,0.0,Forecast,neutral,base
overload_hours,2027-10,0.0,0.0,Capacity,positive,base
recipe_switch_count,2027-10,192.0,0.0,Scheduling,neutral,base
avg_run_length_days,2027-10,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2027-10,31.9,0.0,Risk model,positive,base
total_wheat_requirement_tons,2027-10,128372.21,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2027-10,972.0189,0.0,Market,neutral,base
waste_rate_vs_target,2027-10,-0.52,0.0,Gap to target,positive,base
high_risk_supply_pct,2027-10,40.1,0.0,Geopolitics,negative,base
yield_variability_index,2027-10,0.084,0.0,Quality,neutral,base
energy_per_ton,2027-10,67.8282,0.0,Efficiency,neutral,base
water_per_ton,2027-10,0.7599,0.0,Conservation,neutral,base
vision_2030_compliance,2027-10,85.5,0.0,Composite,positive,base
mill_utilization_pct,2027-10,63.7593,0.0,Utilization,positive,base
import_dependency_pct,2027-10,100.0,0.0,Supply chain,negative,base
waste_impact_pct,2027-10,1.9845,0.0,Waste,positive,base
wheat_cost_index,2027-10,990.9018,0.0,Raw material,neutral,base
avg_changeovers,2027-10,113.0,0.0,Recipe switches,neutral,base
recipe_time_utilization_pct,2027-10,63.7593,-0.3252,Time constraint,positive,base
capacity_violations_count,2027-10,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2027-10,972.0189,-0.6681,Wheat price,neutral,base
waste_rate_pct,2027-10,1.9845,-0.2399,Recipe mix,positive,base
vision_2030_index,2027-10,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2027-10,7755337.0,0.0,Forecast,neutral,base
total_demand_tons,2027-10,128372.18,3.0467,SKU forecast,positive,base
total_recipe_hours,2027-10,3264.13,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2027-10,75.0,0.0,Model accuracy,negative,base
seasonality_index,2027-10,0.9232,0.0,Calendar,neutral,base
planned_recipe_hours,2027-10,1112.6,0.0,Schedule,neutral,base
available_mill_hours,2027-10,1745.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2027-10,632.4,0.0,Capacity balance,positive,base
bulk_flour_required_tons,2027-10,128372.18,0.0,Flour demand,neutral,base
overload_hours,2027-11,0.0,0.0,Capacity,positive,base
recipe_switch_count,2027-11,190.0,0.0,Scheduling,neutral,base
avg_run_length_days,2027-11,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2027-11,32.5,0.0,Risk model,positive,base
total_wheat_requirement_tons,2027-11,127795.49,0.0,Procurement,neutral,base
vision_2030_compliance,2027-11,85.5,0.0,Composite,positive,base
yield_variability_index,2027-11,0.108,0.0,Quality,neutral,base
import_dependency_pct,2027-11,100.0,0.0,Supply chain,negative,base
